,x,y,target
0,30.903162002563477,-20.337657928466797,6.0
1,-12.258888244628906,58.47621154785156,2.0
2,-2.9944050312042236,92.2184066772461,1.0
3,-43.64558029174805,20.23638916015625,0.0
4,42.67406463623047,11.004378318786621,4.0
5,-42.24407196044922,27.801651000976562,0.0
6,-10.603248596191406,-11.391042709350586,3.0
7,-4.625103950500488,-23.72602081298828,3.0
8,28.449087142944336,41.290340423583984,6.0
9,-5.655331134796143,-53.995182037353516,3.0
10,9.956474304199219,-15.33415412902832,6.0
11,-31.840524673461914,37.60038757324219,0.0
12,-1.6383650302886963,-47.04159164428711,3.0
13,-19.348791122436523,-28.74041175842285,3.0
14,-59.48291778564453,-32.32609176635742,5.0
15,47.86754608154297,9.967561721801758,4.0
16,7.272555351257324,16.338382720947266,6.0
17,32.136566162109375,46.63926696777344,4.0
18,20.326770782470703,-58.89228439331055,3.0
19,-28.82047462463379,-28.029630661010742,3.0
20,-8.914616584777832,-58.19733810424805,3.0
21,0.9410868287086487,-14.418964385986328,6.0
22,28.76380157470703,-42.57075119018555,3.0
23,29.67494773864746,-8.521159172058105,6.0
24,-3.1755268573760986,15.704021453857422,6.0
25,-10.379042625427246,45.1785774230957,2.0
26,35.18107986450195,-58.29817581176758,3.0
27,-26.75146484375,-39.41307830810547,3.0
28,52.222984313964844,33.94478225708008,4.0
29,-10.233237266540527,48.8590087890625,2.0
30,36.4915657043457,-47.360374450683594,3.0
31,14.713723182678223,-64.21959686279297,3.0
32,-0.8236090540885925,-60.25232696533203,3.0
33,-48.7591438293457,-10.552846908569336,5.0
34,-46.38534927368164,36.75559616088867,0.0
35,-11.90432071685791,-12.547697067260742,6.0
36,-62.449684143066406,-21.61271095275879,5.0
37,7.081686019897461,49.20313262939453,2.0
38,15.19970703125,-13.631817817687988,6.0
39,-70.90792846679688,-39.84949493408203,5.0
40,7.170317649841309,-74.74195861816406,3.0
41,13.687310218811035,-15.821050643920898,6.0
42,-78.41365051269531,-29.294830322265625,5.0
43,-1.6674060821533203,-9.657890319824219,6.0
44,7.273655414581299,49.166439056396484,2.0
45,22.300844192504883,7.578339099884033,3.0
46,-29.109710693359375,35.69740676879883,0.0
47,49.80543518066406,1.2475769519805908,4.0
48,-9.020172119140625,40.61050033569336,2.0
