,x,y,target
0,-67.34832000732422,-4.576375961303711,3.0
1,33.90665054321289,56.04896545410156,5.0
2,22.602304458618164,-48.45281219482422,6.0
3,13.660112380981445,-6.689863681793213,3.0
4,45.66984558105469,-13.732266426086426,6.0
5,-23.926448822021484,-31.309968948364258,2.0
6,33.48594284057617,9.527021408081055,3.0
7,50.29890823364258,4.161269187927246,3.0
8,31.3856201171875,-9.283712387084961,3.0
9,-44.02790832519531,-23.033016204833984,2.0
10,-33.8408088684082,19.63692855834961,0.0
11,-36.85264587402344,-3.250326156616211,2.0
12,44.41395568847656,36.22488021850586,3.0
13,20.891416549682617,16.906660079956055,3.0
14,-4.266720294952393,3.251715898513794,3.0
15,31.75514793395996,55.56914138793945,5.0
16,34.94300842285156,17.36975860595703,3.0
17,-35.3226432800293,-15.110208511352539,2.0
18,-64.32263946533203,-45.901371002197266,4.0
19,14.982938766479492,-54.21943664550781,6.0
20,-19.99881935119629,12.24927043914795,2.0
21,41.27877426147461,-37.01530456542969,6.0
22,30.61026954650879,38.95846939086914,5.0
23,-23.848329544067383,3.808075428009033,0.0
24,6.939484119415283,30.458911895751953,6.0
25,-40.01070785522461,20.1088924407959,0.0
26,37.42246627807617,6.144705295562744,3.0
27,6.8803582191467285,-32.944637298583984,3.0
28,29.01058578491211,-53.60431671142578,6.0
29,-53.321983337402344,-31.335453033447266,4.0
30,-2.087824821472168,-24.4794864654541,6.0
31,44.523929595947266,-20.58170509338379,6.0
32,-32.34281539916992,69.3194351196289,5.0
33,-30.590145111083984,-47.33318328857422,2.0
34,45.673553466796875,-4.448123455047607,3.0
35,-1.8969109058380127,77.94408416748047,5.0
36,-32.94182586669922,-2.2827320098876953,2.0
37,-5.964395523071289,24.409137725830078,0.0
38,20.037975311279297,16.0428524017334,3.0
39,-65.73587036132812,-17.145065307617188,4.0
40,-37.19356155395508,3.7612390518188477,0.0
41,28.379472732543945,-53.72188186645508,6.0
42,60.77069091796875,-14.373847961425781,3.0
43,29.470233917236328,32.91863250732422,3.0
44,-30.763202667236328,-33.59382629394531,2.0
45,24.299360275268555,66.75067138671875,5.0
46,-40.45439529418945,23.884626388549805,0.0
47,-12.401622772216797,-35.238372802734375,2.0
48,17.997283935546875,-15.89612865447998,6.0
49,38.875755310058594,3.157607316970825,3.0
50,-86.24795532226562,10.93601131439209,4.0
51,39.821624755859375,-10.942605018615723,3.0
52,6.67996072769165,20.13297462463379,6.0
53,28.02251625061035,-27.57476234436035,3.0
54,32.508941650390625,26.825477600097656,3.0
55,5.869945526123047,22.10540008544922,6.0
56,-72.54996490478516,0.7771077156066895,4.0
57,-28.995954513549805,-52.20581817626953,2.0
58,26.26050567626953,37.651424407958984,5.0
59,-44.93690872192383,5.144270420074463,0.0
60,63.079742431640625,-0.40997233986854553,3.0
61,-23.279956817626953,1.6272023916244507,0.0
62,-34.46834182739258,-25.755924224853516,2.0
63,54.69178771972656,26.989437103271484,5.0
64,-36.336151123046875,-28.99205207824707,2.0
65,-71.08816528320312,-28.164714813232422,4.0
66,17.99342155456543,67.56685638427734,5.0
67,39.337379455566406,-43.19572067260742,6.0
68,-27.48407745361328,-52.919891357421875,2.0
69,-49.840206146240234,-34.16302490234375,4.0
70,-37.626590728759766,-37.12176513671875,2.0
71,61.386009216308594,-7.627252101898193,3.0
72,-47.69878005981445,25.17424774169922,0.0
73,54.503684997558594,-17.604198455810547,6.0
74,28.341381072998047,-46.91627502441406,6.0
75,-48.77888107299805,21.21570587158203,0.0
76,17.09343719482422,-1.5251264572143555,3.0
77,27.690824508666992,6.675602912902832,3.0
78,-72.97340393066406,-13.710479736328125,4.0
79,36.993587493896484,-20.668487548828125,6.0
80,44.92428970336914,-23.879899978637695,6.0
