,x,y,target
0,-55.413299560546875,22.308971405029297,3.0
1,-33.88134765625,15.435881614685059,3.0
2,-29.191261291503906,-61.22529220581055,5.0
3,2.081904411315918,25.47330665588379,6.0
4,-36.948341369628906,43.154754638671875,3.0
5,-54.79475784301758,11.56755256652832,3.0
6,-30.74534797668457,-61.27919387817383,5.0
7,-37.71917724609375,18.603452682495117,3.0
8,-26.943214416503906,-53.726444244384766,5.0
9,-32.088706970214844,-7.907036304473877,3.0
10,-40.73316192626953,54.4508056640625,3.0
11,-13.504040718078613,37.91777038574219,6.0
12,48.07222366333008,4.6118245124816895,4.0
13,-46.61091995239258,-54.09493637084961,5.0
14,-27.578189849853516,9.007502555847168,3.0
15,1.7535126209259033,-4.507535457611084,3.0
16,-57.253990173339844,-3.97108793258667,3.0
17,38.509368896484375,48.23603057861328,6.0
18,37.36943435668945,-35.06028747558594,2.0
19,-33.55713653564453,-4.516991138458252,3.0
20,-54.314605712890625,11.081082344055176,3.0
21,34.20466613769531,-29.827848434448242,2.0
22,45.85953140258789,7.743628978729248,4.0
23,59.613399505615234,-14.18844223022461,2.0
24,-26.235515594482422,40.96487045288086,3.0
25,23.74688720703125,-52.41348648071289,0.0
26,37.611289978027344,35.53564453125,4.0
27,-86.48856353759766,0.9379668235778809,1.0
28,-38.032325744628906,49.618343353271484,3.0
29,-43.328330993652344,3.9170286655426025,3.0
30,51.89421081542969,37.22969436645508,4.0
31,-2.638218641281128,-19.346776962280273,6.0
32,-43.543731689453125,0.5823560357093811,3.0
33,51.58024215698242,21.202783584594727,4.0
34,29.35213279724121,-55.73027420043945,0.0
35,-18.871593475341797,-16.943578720092773,6.0
36,-23.974533081054688,35.602481842041016,3.0
37,72.05106353759766,-3.544178009033203,2.0
38,61.291072845458984,-32.368343353271484,2.0
39,-53.34267044067383,-43.848472595214844,5.0
40,40.310611724853516,-28.771663665771484,0.0
41,27.483736038208008,-41.243064880371094,0.0
42,-11.487648010253906,35.774200439453125,6.0
43,38.51852798461914,27.210050582885742,4.0
44,3.4130640029907227,19.346899032592773,6.0
45,54.83585739135742,-13.975958824157715,2.0
46,6.178447246551514,30.688081741333008,3.0
47,51.20651626586914,2.3579330444335938,4.0
48,-14.351590156555176,-25.28148078918457,6.0
49,42.48234939575195,1.603273630142212,4.0
50,-32.18527603149414,-41.826438903808594,5.0
51,72.07450103759766,-20.25750160217285,2.0
52,-33.21009063720703,59.28021240234375,3.0
53,81.7554931640625,11.25110149383545,2.0
54,-55.07780075073242,26.552303314208984,3.0
55,-88.63312530517578,4.0641632080078125,1.0
56,-43.567169189453125,39.88448715209961,3.0
57,-51.46931457519531,-23.850038528442383,3.0
58,-15.802774429321289,-3.218778133392334,6.0
59,-22.675640106201172,63.940486907958984,4.0
60,37.05681228637695,44.73887252807617,4.0
61,31.398584365844727,51.919681549072266,4.0
62,-30.27121925354004,62.894561767578125,3.0
63,-8.335508346557617,10.136192321777344,6.0
64,-23.719696044921875,32.16549301147461,3.0
65,81.19214630126953,24.11180877685547,4.0
66,-18.69719123840332,-24.823762893676758,6.0
67,41.30552673339844,6.411888599395752,4.0
68,40.75796890258789,-68.44673919677734,0.0
69,37.48814392089844,49.8394775390625,4.0
70,-92.53134155273438,5.598586559295654,1.0
71,62.556617736816406,-28.613677978515625,2.0
72,79.53282165527344,25.503074645996094,4.0
73,42.86646270751953,49.20029830932617,4.0
74,-38.235679626464844,8.200949668884277,3.0
75,25.01082992553711,-56.34058380126953,0.0
76,-91.42569732666016,-4.008058071136475,1.0
77,26.887319564819336,30.10394859313965,6.0
78,3.283515214920044,-20.79407501220703,6.0
79,-92.9974365234375,-5.154711723327637,1.0
80,-25.03316307067871,15.74630069732666,5.0
81,27.205821990966797,-50.823753356933594,0.0
82,-41.864234924316406,-4.32479190826416,3.0
83,2.3221123218536377,36.31120681762695,6.0
84,-56.07194519042969,6.9417243003845215,3.0
85,68.86225128173828,-9.666091918945312,2.0
86,41.83974838256836,42.84201431274414,4.0
87,48.436431884765625,4.415928363800049,4.0
88,10.217216491699219,-20.159271240234375,6.0
89,82.48348999023438,0.6888856887817383,2.0
90,28.16887092590332,21.51887321472168,4.0
91,-47.364986419677734,-48.647823333740234,5.0
92,37.697120666503906,-49.53864288330078,0.0
93,36.16985321044922,6.857790946960449,4.0
94,79.16739654541016,9.437620162963867,2.0
95,-46.210445404052734,-31.922863006591797,5.0
96,-38.952308654785156,-46.828922271728516,5.0
97,59.63667678833008,-14.96994400024414,2.0
98,-18.346975326538086,-32.64242172241211,5.0
99,47.83322525024414,-19.803590774536133,0.0
100,27.27964973449707,-67.88243865966797,0.0
101,-31.755653381347656,-52.42889404296875,5.0
102,23.19352149963379,38.37046813964844,6.0
103,11.19926643371582,35.034202575683594,6.0
104,-29.41451644897461,-16.97208023071289,6.0
105,22.800588607788086,-3.915106773376465,4.0
106,77.33714294433594,11.668416023254395,2.0
107,60.601104736328125,15.311896324157715,4.0
108,14.581934928894043,23.88991355895996,6.0
109,81.18665313720703,27.461570739746094,4.0
110,-44.86529541015625,-5.6189656257629395,3.0
111,77.15884399414062,17.160303115844727,0.0
112,0.7327776551246643,12.039497375488281,6.0
113,-25.25944709777832,-33.485252380371094,5.0
114,32.076194763183594,41.018306732177734,4.0
115,56.029354095458984,-22.90806770324707,2.0
116,43.466590881347656,-30.469802856445312,2.0
117,-49.679901123046875,-25.655742645263672,3.0
118,55.63725662231445,10.827311515808105,4.0
119,32.76576232910156,20.308712005615234,4.0
120,31.304405212402344,35.580814361572266,4.0
121,-22.41823387145996,16.197084426879883,5.0
122,-42.387123107910156,8.170614242553711,3.0
123,-57.482208251953125,16.552898406982422,3.0
124,-13.681384086608887,46.599609375,3.0
125,3.012840747833252,40.252315521240234,6.0
126,42.17246627807617,-56.78205871582031,0.0
127,37.5448112487793,38.94154357910156,4.0
128,14.187549591064453,33.71104049682617,2.0
129,-4.922609806060791,32.17744445800781,6.0
130,9.07346248626709,19.382923126220703,6.0
131,35.32763671875,3.550076961517334,4.0
132,-49.27727508544922,-37.94460678100586,5.0
133,14.310685157775879,-2.11702561378479,6.0
134,10.602845191955566,-2.3712947368621826,6.0
135,-48.14228439331055,-37.93620681762695,5.0
136,-6.79435920715332,19.94512939453125,6.0
137,40.96507263183594,-50.52392578125,0.0
138,2.353313446044922,31.2425537109375,6.0
139,30.811586380004883,20.68745231628418,4.0
140,-33.593936920166016,32.90822219848633,3.0
141,-9.4088134765625,17.115190505981445,6.0
142,10.826570510864258,-7.298649787902832,6.0
143,59.99152374267578,-36.3087272644043,0.0
144,-21.897960662841797,46.23851776123047,3.0
145,-53.737648010253906,54.30835723876953,3.0
146,-54.626583099365234,1.867714524269104,3.0
147,-25.19059181213379,-28.49943733215332,5.0
148,68.13761138916016,-28.018537521362305,2.0
149,22.255268096923828,4.705726146697998,6.0
150,-15.811014175415039,26.86332893371582,6.0
151,-45.62686538696289,-57.64078903198242,5.0
152,70.07491302490234,5.917095184326172,2.0
153,-9.896502494812012,-9.702906608581543,6.0
154,50.371421813964844,4.735801696777344,4.0
155,45.174720764160156,0.44020718336105347,4.0
156,53.44689178466797,15.952476501464844,4.0
157,18.17640495300293,55.07754135131836,3.0
158,5.688080787658691,31.105497360229492,6.0
159,58.28812026977539,-22.25583839416504,2.0
160,44.95221710205078,13.712075233459473,4.0
161,56.1256217956543,-8.36603832244873,4.0
162,45.859622955322266,48.4118766784668,4.0
163,-10.927178382873535,25.061800003051758,3.0
164,78.47969818115234,-3.6902074813842773,2.0
165,-16.194244384765625,-49.268959045410156,5.0
166,62.010887145996094,-35.8255615234375,2.0
167,19.496156692504883,-2.341590642929077,6.0
168,40.17948913574219,-32.478729248046875,0.0
169,36.150753021240234,-49.67988204956055,0.0
170,-54.398799896240234,55.965328216552734,3.0
171,-46.956607818603516,-44.17036437988281,5.0
172,17.018526077270508,37.82365798950195,4.0
173,-49.36150360107422,20.683671951293945,3.0
174,-38.32210922241211,11.185644149780273,3.0
175,-10.281353950500488,-48.4608154296875,5.0
176,66.49800872802734,-27.925695419311523,2.0
177,-35.96420669555664,-40.71931838989258,5.0
178,12.479169845581055,38.59482955932617,6.0
179,67.86203002929688,-12.800369262695312,4.0
180,12.619379043579102,-45.05310821533203,5.0
181,77.69265747070312,12.027612686157227,2.0
182,-17.72819709777832,-48.958072662353516,5.0
183,-12.91581916809082,-58.877601623535156,5.0
184,45.6479606628418,-27.190261840820312,2.0
185,-46.995277404785156,-46.612430572509766,5.0
186,-20.759050369262695,27.482576370239258,6.0
187,-50.47079849243164,-47.513999938964844,5.0
188,-39.9538459777832,38.52903747558594,3.0
189,62.31129837036133,-4.511063575744629,0.0
190,23.44913673400879,-44.656272888183594,0.0
191,-9.644579887390137,10.38839340209961,6.0
192,25.701269149780273,-50.154727935791016,0.0
193,81.49153900146484,26.697586059570312,4.0
194,42.61106872558594,38.241817474365234,4.0
195,-49.661102294921875,55.68832778930664,3.0
196,-5.446809768676758,31.820409774780273,6.0
197,-94.05567932128906,-0.9912435412406921,1.0
198,-21.038129806518555,30.476659774780273,3.0
199,53.08564376831055,11.380081176757812,4.0
200,-91.3593521118164,14.08505916595459,1.0
201,-30.8232479095459,-57.17911148071289,5.0
202,71.51087951660156,-7.530123710632324,2.0
203,-20.92430877685547,-59.39051818847656,5.0
204,-30.514108657836914,37.31476593017578,3.0
205,37.24862289428711,40.147491455078125,4.0
206,63.26314926147461,-25.889896392822266,2.0
207,-25.42591667175293,28.591968536376953,3.0
208,47.04050064086914,-52.4447135925293,0.0
209,-46.015296936035156,-47.55706024169922,5.0
210,47.21570587158203,6.246224880218506,4.0
211,-5.893943786621094,-9.988097190856934,6.0
212,-20.823997497558594,27.079130172729492,3.0
213,-46.783199310302734,40.50349807739258,3.0
214,-27.311695098876953,65.4625244140625,3.0
215,76.60572052001953,-2.1715962886810303,2.0
216,-94.32032775878906,15.83626937866211,1.0
217,15.193146705627441,-14.467158317565918,6.0
218,17.01898956298828,-10.203668594360352,6.0
219,60.550132751464844,-13.01766586303711,2.0
220,22.037199020385742,21.757165908813477,6.0
221,-30.446781158447266,36.6755256652832,3.0
222,44.554534912109375,-62.87967300415039,0.0
223,-30.782272338867188,5.64192008972168,3.0
224,-45.25514221191406,41.536712646484375,3.0
225,57.43414306640625,-6.585925102233887,2.0
226,43.93470001220703,-27.680599212646484,2.0
227,39.0307502746582,19.67708969116211,4.0
228,10.535565376281738,37.78243637084961,6.0
229,-51.06541442871094,-40.36015701293945,5.0
230,53.701473236083984,8.644402503967285,4.0
231,57.32069396972656,-17.4897518157959,2.0
232,-42.956390380859375,38.4887809753418,3.0
233,44.24118423461914,-57.30625915527344,0.0
234,63.52078628540039,-16.76836585998535,2.0
235,-39.23580551147461,7.2163543701171875,3.0
236,-55.369361877441406,-2.8168282508850098,3.0
237,-51.6428337097168,41.43641662597656,3.0
238,-43.56795120239258,44.26530838012695,3.0
239,39.53153991699219,-13.81876277923584,2.0
240,38.975799560546875,-30.206932067871094,2.0
241,39.352725982666016,-53.075347900390625,0.0
242,40.18027114868164,-62.09412384033203,0.0
243,21.91392707824707,-41.6758918762207,0.0
244,35.66486740112305,3.0766799449920654,4.0
245,46.24644470214844,5.383219242095947,4.0
246,-28.738985061645508,10.428498268127441,3.0
247,-94.98228454589844,14.169869422912598,1.0
248,12.631327629089355,-5.853778839111328,6.0
249,30.680843353271484,-57.89295959472656,0.0
250,-50.61076736450195,59.451316833496094,3.0
251,-21.886890411376953,41.636844635009766,3.0
252,31.862897872924805,52.98419952392578,3.0
253,-24.09638786315918,6.559948921203613,3.0
254,-14.649086952209473,-53.10368347167969,5.0
255,17.07537269592285,43.97947311401367,6.0
256,38.887874603271484,-0.09531646221876144,4.0
257,-1.6166688203811646,39.66560745239258,6.0
258,-32.879486083984375,19.311765670776367,3.0
259,-91.7354507446289,7.139524936676025,1.0
260,52.7001953125,-15.70661735534668,2.0
261,75.33414459228516,26.44452476501465,4.0
262,-2.507552146911621,34.9884147644043,6.0
263,-31.781246185302734,-56.72230911254883,5.0
264,-42.002105712890625,7.437375545501709,3.0
265,-39.75080490112305,48.54471206665039,3.0
266,-55.66941452026367,51.493202209472656,3.0
267,-43.410919189453125,60.90359115600586,3.0
268,50.632080078125,18.723180770874023,2.0
269,-96.62895202636719,-0.9094500541687012,1.0
270,27.242206573486328,-63.20787048339844,0.0
271,-10.359046936035156,-11.420268058776855,6.0
272,25.99723243713379,-39.29450225830078,0.0
273,-7.298634052276611,-13.516523361206055,6.0
274,-33.45329284667969,37.23533248901367,3.0
275,-37.708984375,-52.204036712646484,5.0
276,9.99489688873291,2.005099058151245,6.0
277,32.555641174316406,12.654458999633789,6.0
278,32.73692321777344,-64.22148895263672,0.0
279,-31.0704402923584,-9.994978904724121,3.0
280,54.910491943359375,6.555934906005859,4.0
281,53.43415069580078,36.054832458496094,4.0
282,20.63121223449707,41.692691802978516,4.0
283,-4.291632652282715,-11.87444019317627,6.0
284,-11.835628509521484,14.048203468322754,6.0
285,-48.98503112792969,10.480077743530273,3.0
286,-14.475960731506348,-60.42106246948242,5.0
287,-14.489127159118652,-6.326153755187988,3.0
288,-38.82249069213867,12.044873237609863,3.0
289,-9.912810325622559,34.084529876708984,3.0
290,-27.67936897277832,-43.636268615722656,6.0
291,-32.64195251464844,-33.97712326049805,5.0
292,-23.943614959716797,-10.989969253540039,6.0
293,54.10245132446289,-18.886125564575195,2.0
294,-36.009151458740234,66.95601654052734,3.0
295,27.301809310913086,34.99331283569336,6.0
296,-23.288002014160156,-26.250574111938477,6.0
297,47.572418212890625,-15.884101867675781,2.0
298,-46.827571868896484,-53.09912109375,5.0
299,-93.58440399169922,-5.5513176918029785,1.0
300,-50.68243408203125,4.7251434326171875,3.0
301,19.519962310791016,9.874198913574219,0.0
302,6.738603591918945,28.10123634338379,6.0
303,-57.527042388916016,44.45814514160156,3.0
304,41.93879699707031,-41.49706268310547,6.0
305,84.83877563476562,29.39507484436035,4.0
306,-56.33063507080078,50.63912582397461,3.0
307,-44.10089874267578,-49.23015213012695,5.0
308,-48.77092361450195,19.43031883239746,3.0
309,-2.7705442905426025,4.4829421043396,6.0
310,-34.83561325073242,35.42179489135742,3.0
311,56.27341842651367,-20.112302780151367,2.0
312,10.66214656829834,-7.634242534637451,6.0
313,-10.236554145812988,18.63665008544922,6.0
314,25.357637405395508,-62.31675338745117,0.0
315,39.54067611694336,-65.50099182128906,0.0
316,-26.02997398376465,-16.79905891418457,6.0
317,68.25984191894531,-2.446725606918335,2.0
318,-39.93300247192383,15.941749572753906,3.0
319,29.012033462524414,-30.687442779541016,2.0
320,55.80394744873047,5.702936172485352,4.0
321,53.42759704589844,-19.15989112854004,2.0
322,-58.419288635253906,8.640371322631836,3.0
323,33.82242965698242,43.81236267089844,4.0
324,-53.66337585449219,40.27169418334961,3.0
325,-35.727413177490234,17.717456817626953,3.0
326,37.54257583618164,40.449562072753906,4.0
327,72.35926818847656,26.521211624145508,4.0
328,24.95503807067871,5.6300458908081055,6.0
329,23.525114059448242,40.19099044799805,6.0
330,-42.94608688354492,2.9759252071380615,3.0
